name,threads,outer,inner,N,nnz,diarow_sd,diarow_mflops,diarow_sum,bdiarow_sd,bdiarow_mflops,bdiarow_sum,diannz_sd,diannz_mflops,diannz_sum,bdiannz_sd,bdiannz_mflops,bdiannz_sum
hangGlider_5,5,30,500,16011,155246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_7,5,30,500,17378,211561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceShuttleEntry_3,5,30,5000,1834,28757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_3,5,30,2500,5082,53219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
orbitRaising_4,5,30,25000,915,7790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_3,5,30,5000,1718,12922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_7,5,30,5000,3511,37680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceShuttleEntry_2,5,30,5000,1428,24073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hangGlider_4,5,30,500,15561,149532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_8,5,30,2500,8052,85194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_1,5,30,25000,798,5246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_14,5,30,5000,1640,24324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_5,5,30,25000,460,4690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_6,5,30,5000,3358,27030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_7,5,30,5000,1134,18252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_6,5,30,5000,3006,37342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_12,5,30,5000,1410,19728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceShuttleEntry_1,5,30,25000,560,6891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hep-th,5,30,5000,8361,31502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
karate,5,30,250000,34,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
polbooks,5,30,250000,105,882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
as-22july06,5,30,2500,22963,96872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cond-mat-2003,5,30,500,31163,240058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
astro-ph,5,30,500,16706,242502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
power,5,30,5000,4941,13188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lesmis,5,30,250000,77,508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
netscience,5,30,25000,1589,5484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
polblogs,5,30,5000,1490,19025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dolphins,5,30,250000,62,318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
celegansneural,5,30,25000,297,2345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adjnoun,5,30,250000,112,850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cond-mat-2005,5,30,500,40421,351382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
F2,5,30,25,71505,5294285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
F1,5,30,25,343791,26837113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
circuit204,5,30,25000,1020,5883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ecology2,5,30,25,999999,4995991,180.030727991,6596.81910211,53646,213.67999901,9083.62,53646,201.242618678,6608.4537037,53646,132.182754757,8985.59532374,53646
ecology1,5,30,25,1000000,4996000,186.542568542,8693.73549884,22987,228.730518768,11476.2633997,22987,180.57687911,8673.61111111,22987,216.313460428,11458.7155963,22987
amazon-2008,5,30,25,735323,5158388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
eu-2005,5,30,25,862664,19235140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
enron,5,30,500,69244,276143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cnr-2000,5,30,25,325557,3216152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
in-2004,5,30,25,1382908,16917053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dblp-2010,5,30,25,326186,1615400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
atmosmodd,5,30,25,1270432,8814880,107.840860546,6314.38395415,55694,252.421940085,12497.4669187,55694,109.419057711,6344.68330134,55694,295.15613639,12473.8867925,55694
atmosmodj,5,30,25,1270432,8814880,104.849230549,6359.94227994,63431,371.978819925,12473.8867925,63431,110.76583358,6363.00288739,63431,270.516495501,12485.6657224,63431
atmosmodl,5,30,25,1489752,10319760,62.7710826936,5350.72243346,5821,321.420940094,11907.4153846,5821,98.7139918152,5301.24657534,5821,265.924507166,11953.3899614,5821
atmosmodm,5,30,25,1489752,10319760,53.3785581747,5337.80689655,41362,230.931347722,11990.4260263,41362,59.9614162513,5324.95356037,41362,281.824006239,11944.1666667,41362
gupta1,5,30,25,31802,2164210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gupta2,5,30,25,62064,4248286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gupta3,5,30,25,16783,9323427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
thermal,5,30,2500,3456,66528,362.549349422,17662.300885,24577,858.830449008,16771.7647059,24577,415.812332559,20618.1818182,24577,2081.48579353,18480,24577
G53,5,30,5000,1000,11828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G2,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G28,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G17,5,30,25000,800,9334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G55,5,30,5000,5000,24996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G42,5,30,5000,2000,23558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G34,5,30,25000,2000,8000,546.031347569,15645.3715776,35756,343.026947587,13143.483023,35756,674.679844231,12232.4159021,35756,748.598551634,10999.0834097,35756
G41,5,30,5000,2000,23570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G24,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G67,5,30,5000,10000,40000,464.013809367,20869.5652174,26915,778.095807893,19230.7692308,26915,1154.37441209,18808.7774295,26915,1304.91890755,17366.1360347,26915
G1,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G6,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G43,5,30,5000,1000,19980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G7,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G66,5,30,5000,9000,36000,520.416605582,20300.7518797,5929,1698.1193423,18274.1116751,5929,1057.2006794,17880.794702,5929,1900.52440163,15952.732644,5929
G25,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G58,5,30,2500,5000,59140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G60,5,30,5000,7000,34296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G13,5,30,25000,800,3200,447.129623651,10526.3157895,22316,554.133151671,7121.66172107,22316,326.585568721,7792.20779221,22316,243.026417427,6629.83425414,22316
G64,5,30,2500,7000,82918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G36,5,30,5000,2000,23532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G45,5,30,5000,1000,19980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G57,5,30,5000,5000,20000,1136.73898595,19801.980198,62082,877.070947416,18808.7774295,62082,751.388337812,18404.9079755,62082,796.803764607,17142.8571429,62082
G56,5,30,5000,5000,24996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G11,5,30,25000,800,3200,840.062575277,10084.0336134,7690,186.94745972,7395.99383667,7690,235.360895036,7079.6460177,7690,114.512515562,6099.11054638,7690
G37,5,30,5000,2000,23570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G9,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G48,5,30,5000,3000,12000,1852.81970405,15584.4155844,19957,567.052351301,14754.0983607,19957,949.15511665,15517.2413793,19957,1780.00050205,13636.3636364,19957
G61,5,30,5000,7000,34296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G3,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G5,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G38,5,30,5000,2000,23558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G62,5,30,5000,7000,28000,853.827393777,20388.3495146,53616,396.690447854,18502.2026432,53616,1170.46480268,17987.1520343,53616,256.811354551,17427.3858921,53616
G31,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G32,5,30,25000,2000,8000,512.791202671,15852.0475561,57252,509.390303181,13015.1843818,57252,762.125382644,12121.2121212,57252,942.365535269,11039.5584177,57252
G15,5,30,25000,800,9322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G8,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G49,5,30,5000,3000,12000,1052.07927362,16216.2162162,2847,1712.51834049,13899.6138996,2847,415.938431219,14876.0330579,2847,514.520663842,13235.2941176,2847
G12,5,30,25000,800,3200,621.088683435,10169.4915254,21224,175.836972635,7350.68912711,21224,319.518439994,7606.97305864,21224,143.717824192,6685.2367688,21224
G10,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G14,5,30,25000,800,9388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G51,5,30,5000,1000,11818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G29,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G16,5,30,25000,800,9344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G19,5,30,25000,800,9322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G46,5,30,5000,1000,19980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G18,5,30,25000,800,9388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G59,5,30,2500,5000,59140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G65,5,30,5000,8000,32000,2947.90457998,17843.866171,23296,704.736645279,18532.8185328,23296,952.665517577,18285.7142857,23296,1913.30538075,16608.9965398,23296
G50,5,30,5000,3000,12000,1146.26112926,16216.2162162,9697,1008.22770258,14574.8987854,9697,1821.2378706,15062.7615063,9697,1141.01227199,14062.5,9697
G52,5,30,5000,1000,11832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G23,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G54,5,30,5000,1000,11832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G63,5,30,2500,7000,82918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G33,5,30,25000,2000,8000,755.286585394,14652.014652,716,441.295716881,12944.9838188,716,651.773798625,13129.1028446,716,887.75522301,11616.6505324,716
G21,5,30,25000,800,9334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G20,5,30,25000,800,9344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G35,5,30,5000,2000,23556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G39,5,30,5000,2000,23556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G44,5,30,5000,1000,19980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G40,5,30,5000,2000,23532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G22,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G47,5,30,5000,1000,19980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G30,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G26,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G4,5,30,5000,800,38352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
G27,5,30,5000,2000,39980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kkt_power,5,30,25,2063494,12771361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mesh1em6,5,30,250000,48,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bodyy4,5,30,500,17546,121550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mesh1em1,5,30,250000,48,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sphere2,5,30,250000,66,450,19.8702117248,473.484848485,9184,16.9544871148,281.109445277,9184,42.6234813172,474.216664325,9184,14.7971855973,253.302311618,9184
onera_dual,5,30,500,85567,419201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sphere3,5,30,250000,258,1794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mesh3e1,5,30,250000,289,1377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tandem_vtx,5,30,500,18454,253350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mesh1e1,5,30,250000,48,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
commanche_dual,5,30,5000,7920,31680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bodyy6,5,30,500,19366,134208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mesh2em5,5,30,25000,306,2018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mesh3em5,5,30,250000,289,1377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mesh2e1,5,30,25000,306,2018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bodyy5,5,30,500,18589,128853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tandem_dual,5,30,500,94069,460493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Freescale1,5,30,25,3428755,17052626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
transient,5,30,500,178866,961368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
circuit5M_dc,5,30,25,3523317,14865409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Freescale2,5,30,25,2999349,14313235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
memchip,5,30,25,2707524,13343948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_07,5,30,25000,1220,5855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_26,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_03,5,30,5000,1813,11148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_26,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_28,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_32,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_05,5,30,25000,1220,5852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_16,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_08,5,30,5000,1813,11242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_10,5,30,25000,1220,5884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_46,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_05,5,30,5000,1813,11097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_50,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_20,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_12,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_23,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_05,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_22,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_29,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_08,5,30,25000,1220,5888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_52,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_53,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_06,5,30,25000,1220,5860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_14,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_06,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_30,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_37,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ASIC_680ks,5,30,25,682712,1693767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_13,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_51,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_34,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
init_adder1,5,30,5000,1813,11156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_49,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_53,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_60,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_12,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_20,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_67,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_02,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_22,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_61,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_02,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_16,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_33,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_18,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_trans_01,5,30,5000,1814,14579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_37,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_26,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_01,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_54,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_32,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_47,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_68,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_35,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_17,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_30,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_12,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_15,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_52,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_trans_02,5,30,25000,1220,7382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_34,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_33,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ASIC_320ks,5,30,25,321671,1316085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_64,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_18,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_31,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_43,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_47,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_25,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_14,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_29,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_45,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_54,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_63,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_41,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ASIC_100k,5,30,500,99340,940621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_04,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_50,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_48,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_21,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_15,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_21,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_40,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_14,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_36,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_09,5,30,25000,1220,5888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_08,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_66,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_24,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_21,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_57,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_35,5,30,5000,1813,11246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_27,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mult_dcop_02,5,30,500,25187,193276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_04,5,30,5000,1813,11107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_41,5,30,250000,430,1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_30,5,30,25000,1220,5892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ASIC_100ks,5,30,500,99190,578890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
